file,path,size_mb,read_ok,read_error,sample_rows,sample_cols,columns_preview,kind
agg__agg_kkt_47_19_items_price_contam_0.05__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_items_price_contam_0.05__top_anomalies.csv,1.479,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_non_temporal_contam_0.01__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_non_temporal_contam_0.01__ranked.csv,37.497,True,,3,168,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_non_temporal_contam_0.01__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_non_temporal_contam_0.01__top_anomalies.csv,0.487,True,,3,170,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_non_temporal_contam_0.03__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_non_temporal_contam_0.03__ranked.csv,37.497,True,,3,168,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_non_temporal_contam_0.03__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_non_temporal_contam_0.03__top_anomalies.csv,1.463,True,,3,170,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_non_temporal_contam_0.05__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_non_temporal_contam_0.05__ranked.csv,37.496,True,,3,168,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_non_temporal_contam_0.05__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_non_temporal_contam_0.05__top_anomalies.csv,1.575,True,,3,170,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_payment_mix_contam_0.01__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_payment_mix_contam_0.01__ranked.csv,37.798,True,,3,169,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_payment_mix_contam_0.01__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_payment_mix_contam_0.01__top_anomalies.csv,0.496,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_payment_mix_contam_0.03__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_payment_mix_contam_0.03__ranked.csv,37.798,True,,3,169,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_payment_mix_contam_0.03__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_payment_mix_contam_0.03__top_anomalies.csv,1.512,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_payment_mix_contam_0.05__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_payment_mix_contam_0.05__ranked.csv,37.797,True,,3,169,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_payment_mix_contam_0.05__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_payment_mix_contam_0.05__top_anomalies.csv,1.631,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_shape_complexity_contam_0.01__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_shape_complexity_contam_0.01__ranked.csv,37.758,True,,3,169,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_shape_complexity_contam_0.01__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_shape_complexity_contam_0.01__top_anomalies.csv,0.383,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_shape_complexity_contam_0.03__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_shape_complexity_contam_0.03__ranked.csv,37.757,True,,3,169,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_shape_complexity_contam_0.03__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_shape_complexity_contam_0.03__top_anomalies.csv,1.169,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_shape_complexity_contam_0.05__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_shape_complexity_contam_0.05__ranked.csv,37.757,True,,3,169,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_shape_complexity_contam_0.05__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_shape_complexity_contam_0.05__top_anomalies.csv,1.259,True,,3,171,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_simple_core_contam_0.01__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_simple_core_contam_0.01__ranked.csv,37.496,True,,3,168,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_simple_core_contam_0.01__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_simple_core_contam_0.01__top_anomalies.csv,0.488,True,,3,170,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
agg__agg_kkt_47_19_simple_core_contam_0.03__ranked.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_simple_core_contam_0.03__ranked.csv,37.496,True,,3,168,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_ranked
agg__agg_kkt_47_19_simple_core_contam_0.03__top_anomalies.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\agg__agg_kkt_47_19_simple_core_contam_0.03__top_anomalies.csv,1.458,True,,3,170,"['avg_ecash__mean', 'avg_ecash__standard_deviation', 'avg_price_item__mean', 'avg_price_item__standard_deviation', 'avg_price_piece__mean', 'avg_price_piece__standard_deviation', 'avg_sum__mean', 'avg_sum__standard_deviation', 'avg_sum__skewness', 'avg_sum__ratio_beyond_r_sigma__r_2', 'avg_sum__ratio_beyond_r_sigma__r_3', 'ecash_bills_fraction__mean', 'ecash_bills_fraction__standard_deviation', 'ecash_bills_fraction__agg_linear_trend__attr_""slope""__chunk_len_7__f_agg_""mean""', 'ecash_bills_fraction__autocorrelation__lag_7', 'ecash_bills_fraction__ratio_beyond_r_sigma__r_2', 'ecash_fraction__mean', 'ecash_fraction__median', 'ecash_fraction__standard_deviation', 'ecash_fraction__skewness', 'ecash_fraction__maximum', 'ecash_fraction__minimum', 'ecash_fraction__longest_strike_above_mean', 'ecash_fraction__longest_strike_below_mean', 'ecash_fraction__count_above__t_0.99']",agg_top
